tid,item_1,item_2,item_3
56223,Item_45769,Item_47544,Item_35949
56224,Item_20191,Item_15478,Item_10971
56225,Item_23230,Item_36618,Item_33144
56226,Item_45671,Item_26472,Item_14099
56227,Item_9875,Item_48466,Item_13645
56228,Item_12958,Item_42536,Item_5915
56229,Item_27457,Item_27740,Item_29360
56230,Item_4672,Item_7872,Item_23113
56231,Item_40264,Item_32148,Item_4157
56232,Item_41221,Item_17150,Item_49246
56233,Item_1565,Item_46087,Item_15778
56234,Item_28517,Item_4665,Item_26436
56235,Item_39334,Item_4046,Item_39410
56236,Item_38279,Item_49441,Item_28440
56237,Item_32644,Item_25792,Item_2770
56238,Item_25581,Item_27034,Item_1748
56239,Item_33555,Item_34037,Item_4578
56240,Item_49710,Item_7970,Item_12892
56241,Item_9067,Item_18196,Item_39911
56242,Item_3898,Item_30960,Item_48634
56243,Item_5649,Item_48561,Item_28024
56244,Item_39902,Item_19455,Item_29406
56245,Item_27230,Item_9413,Item_19958
56246,Item_28173,Item_17656,Item_39579
56247,Item_13000,Item_14062,Item_7231
56248,Item_20102,Item_26584,Item_18196
56249,Item_16965,Item_42350,Item_35360
56250,Item_24687,Item_38528,Item_773
56251,Item_39982,Item_13064,Item_28733
56252,Item_43500,Item_47227,Item_45575
56253,Item_42667,Item_26016,Item_22864
56254,Item_15126,Item_10043,Item_46387
56255,Item_25842,Item_5082,Item_41166
56256,Item_39210,Item_35999,Item_36195
56257,Item_16056,Item_41764,Item_24506
56258,Item_19673,Item_19484,Item_14364
56259,Item_28483,Item_18681,Item_15400
56260,Item_7522,Item_19604,Item_26135
56261,Item_19659,Item_29394,Item_33984
56262,Item_40081,Item_32174,Item_45393
56263,Item_9217,Item_24849,Item_41924
56264,Item_42993,Item_27665,Item_15154
56265,Item_9574,Item_46721,Item_13890
56266,Item_32283,Item_37237,Item_49497
56267,Item_21806,Item_49402,Item_45446
56268,Item_9221,Item_33730,Item_16655
56269,Item_132,Item_3404,Item_26142
56270,Item_25205,Item_48375,Item_21938
56271,Item_12109,Item_31756,Item_16802
56272,Item_25848,Item_15264,Item_32957
56273,Item_42213,Item_20771,Item_30406
56274,Item_48135,Item_27903,Item_46085
56275,Item_11303,Item_10366,Item_33027
56276,Item_23645,Item_43631,Item_31440
56277,Item_9264,Item_42052,Item_37644
56278,Item_23805,Item_24440,Item_44271
56279,Item_26927,Item_28710,Item_42574
56280,Item_600,Item_47624,Item_3923
56281,Item_27111,Item_30854,Item_27851
56282,Item_26575,Item_26097,Item_29625
56283,Item_1719,Item_35817,Item_8089
56284,Item_29648,Item_43063,Item_44995
56285,Item_37043,Item_21830,Item_32896
56286,Item_15440,Item_36906,Item_24098
56287,Item_948,Item_972,Item_20778
56288,Item_16905,Item_23650,Item_30885
56289,Item_11313,Item_48282,Item_15049
56290,Item_28378,Item_48876,Item_24537
56291,Item_22026,Item_48223,Item_27932
56292,Item_22552,Item_47865,Item_33244
56293,Item_8078,Item_1212,Item_14440
56294,Item_26237,Item_35349,Item_34559
56295,Item_28791,Item_46410,Item_23315
56296,Item_34407,Item_26047,Item_34229
56297,Item_49186,Item_8259,Item_21801
56298,Item_25871,Item_16558,Item_40424
56299,Item_41109,Item_10570,Item_36487
56300,Item_44053,Item_19960,Item_20577
56301,Item_23201,Item_29898,Item_49100
56302,Item_14163,Item_2052,Item_21966
56303,Item_45713,Item_21600,Item_29379
56304,Item_43755,Item_17784,Item_7932
56305,Item_38737,Item_10116,Item_31673
56306,Item_47531,Item_15051,Item_32240
56307,Item_9201,Item_26039,Item_29531
56308,Item_14739,Item_28988,Item_34709
56309,Item_22615,Item_18635,Item_37810
56310,Item_23599,Item_16459,Item_40816
56311,Item_15093,Item_13313,Item_22378
56312,Item_234,Item_4747,Item_35975
56313,Item_20217,Item_48089,Item_36005
56314,Item_5848,Item_36100,Item_23860
56315,Item_47684,Item_13095,Item_48966
56316,Item_35437,Item_13861,Item_48682
56317,Item_30414,Item_36704,Item_36683
56318,Item_25618,Item_5104,Item_10280
56319,Item_34678,Item_21737,Item_40407
56320,Item_5655,Item_14671,Item_34505
56321,Item_33172,Item_41660,Item_37684
56322,Item_47103,Item_38035,Item_45715
56323,Item_2130,Item_15956,Item_35018
56324,Item_8956,Item_20316,Item_39500
56325,Item_27472,Item_14772,Item_22821
56326,Item_33317,Item_16583,Item_1383
56327,Item_44628,Item_15742,Item_43679
56328,Item_46418,Item_31499,Item_44309
56329,Item_45465,Item_23926,Item_33723
56330,Item_24640,Item_27523,Item_31386
56331,Item_45521,Item_9420,Item_35976
56332,Item_12232,Item_23018,Item_2625
56333,Item_49579,Item_9118,Item_37691
56334,Item_17518,Item_31594,Item_5697
56335,Item_21680,Item_19907,Item_26514
56336,Item_31696,Item_4038,Item_38853
56337,Item_39197,Item_16360,Item_9812
56338,Item_9349,Item_30886,Item_14988
56339,Item_24690,Item_25615,Item_20076
56340,Item_3070,Item_3138,Item_11872
56341,Item_30854,Item_34338,Item_39308
56342,Item_14934,Item_36155,Item_6468
56343,Item_7096,Item_41045,Item_20843
56344,Item_1854,Item_46502,Item_5032
56345,Item_10607,Item_40031,Item_19548
56346,Item_661,Item_31167,Item_43621
56347,Item_27933,Item_16727,Item_43741
56348,Item_26533,Item_49994,Item_10232
56349,Item_17000,Item_29158,Item_40204
56350,Item_27658,Item_44216,Item_5929
56351,Item_33639,Item_118,Item_28435
56352,Item_45115,Item_47591,Item_32462
56353,Item_38334,Item_13456,Item_39384
56354,Item_39060,Item_44141,Item_25610
56355,Item_26112,Item_22049,Item_1951
56356,Item_48139,Item_12816,Item_18185
56357,Item_16318,Item_41148,Item_14479
56358,Item_29585,Item_48815,Item_29725
56359,Item_22621,Item_33392,Item_33299
56360,Item_13620,Item_9998,Item_24662
56361,Item_33670,Item_4270,Item_131
56362,Item_8308,Item_43693,Item_48615
56363,Item_8366,Item_30051,Item_8462
56364,Item_15617,Item_25941,Item_36591
56365,Item_47782,Item_38512,Item_49327
56366,Item_46468,Item_29077,Item_7050
56367,Item_4841,Item_35371,Item_26039
56368,Item_4363,Item_1,Item_41760
56369,Item_36928,Item_29713,Item_9691
56370,Item_26942,Item_5367,Item_21922
56371,Item_13475,Item_40296,Item_10583
56372,Item_17439,Item_20855,Item_27313
56373,Item_32219,Item_3619,Item_48517
56374,Item_9566,Item_37787,Item_31071
56375,Item_10139,Item_31634,Item_16307
56376,Item_4166,Item_28271,Item_19798
56377,Item_23336,Item_29046,Item_5049
56378,Item_17046,Item_33381,Item_6644
56379,Item_15975,Item_9779,Item_13885
56380,Item_38115,Item_10859,Item_21189
56381,Item_46315,Item_18677,Item_35325
56382,Item_10328,Item_15752,Item_3989
56383,Item_42481,Item_38110,Item_16284
56384,Item_11450,Item_17859,Item_6970
56385,Item_6162,Item_47862,Item_26012
56386,Item_17129,Item_6921,Item_48058
56387,Item_6441,Item_5665,Item_24967
56388,Item_36058,Item_28968,Item_21171
56389,Item_49434,Item_11055,Item_10583
56390,Item_33403,Item_40460,Item_43313
56391,Item_10135,Item_27038,Item_20141
56392,Item_42287,Item_36428,Item_17225
56393,Item_41163,Item_4643,Item_991
56394,Item_4738,Item_20404,Item_26681
56395,Item_23953,Item_42595,Item_14438
56396,Item_26328,Item_8614,Item_46445
56397,Item_3573,Item_14898,Item_2148
56398,Item_46712,Item_5612,Item_15414
56399,Item_7099,Item_49273,Item_48310
56400,Item_46268,Item_6741,Item_29962
56401,Item_20290,Item_42020,Item_12333
56402,Item_35052,Item_37270,Item_3011
56403,Item_14145,Item_38464,Item_38790
56404,Item_14765,Item_2529,Item_17421
56405,Item_32798,Item_3466,Item_28277
56406,Item_20300,Item_5657,Item_21304
56407,Item_41194,Item_4519,Item_44825
56408,Item_5306,Item_19101,Item_21948
56409,Item_16529,Item_38771,Item_35332
56410,Item_49846,Item_1177,Item_47371
56411,Item_26479,Item_37573,Item_44009
56412,Item_5520,Item_11757,Item_7654
56413,Item_24547,Item_11716,Item_24154
56414,Item_28831,Item_47038,Item_29654
56415,Item_44913,Item_30403,Item_44814
56416,Item_31605,Item_21130,Item_48011
56417,Item_1351,Item_18050,Item_8465
56418,Item_18039,Item_24157,Item_23365
56419,Item_10244,Item_2414,Item_9462
56420,Item_18917,Item_25005,Item_7965
56421,Item_29892,Item_28869,Item_21474
56422,Item_14191,Item_27252,Item_12476
56423,Item_10381,Item_19258,Item_6565
56424,Item_3758,Item_2174,Item_23407
56425,Item_14835,Item_42880,Item_403
56426,Item_40931,Item_9154,Item_9616
56427,Item_22847,Item_25622,Item_31669
56428,Item_44240,Item_5868,Item_27900
56429,Item_38862,Item_3643,Item_42841
56430,Item_40232,Item_7041,Item_12805
56431,Item_12257,Item_46934,Item_21965
56432,Item_11507,Item_40190,Item_17929
56433,Item_38428,Item_33688,Item_41591
56434,Item_36964,Item_39186,Item_28270
56435,Item_36354,Item_28228,Item_47148
56436,Item_18321,Item_49283,Item_16531
56437,Item_14166,Item_44250,Item_42880
56438,Item_8570,Item_28601,Item_36777
56439,Item_46970,Item_26684,Item_21326
56440,Item_36578,Item_8908,Item_45100
56441,Item_11298,Item_36693,Item_43309
56442,Item_11847,Item_34646,Item_6810
56443,Item_18653,Item_806,Item_17074
56444,Item_15197,Item_18369,Item_46462
56445,Item_2459,Item_4026,Item_34429
56446,Item_5711,Item_7300,Item_8641
56447,Item_39908,Item_3053,Item_43912
56448,Item_24838,Item_28069,Item_16014
56449,Item_13720,Item_30158,Item_33866
56450,Item_22984,Item_34884,Item_38989
56451,Item_20063,Item_42808,Item_36663
56452,Item_20914,Item_2549,Item_47679
56453,Item_49868,Item_359,Item_4097
56454,Item_5307,Item_26595,Item_46757
56455,Item_47329,Item_11907,Item_32360
56456,Item_4929,Item_30793,Item_44095
56457,Item_7575,Item_18967,Item_19350
56458,Item_11932,Item_39717,Item_45679
56459,Item_18718,Item_174,Item_41753
56460,Item_3816,Item_27186,Item_46979
56461,Item_30073,Item_44536,Item_42831
56462,Item_45132,Item_20468,Item_40503
56463,Item_25879,Item_2505,Item_44469
56464,Item_4464,Item_38432,Item_2824
56465,Item_18919,Item_31741,Item_9023
56466,Item_13891,Item_38080,Item_5236
56467,Item_34706,Item_33617,Item_14385
56468,Item_3348,Item_4783,Item_49843
56469,Item_44375,Item_32210,Item_25012
56470,Item_23955,Item_32535,Item_47301
56471,Item_49379,Item_11775,Item_37630
56472,Item_34902,Item_8708,Item_22516
56473,Item_34803,Item_46184,Item_2064
56474,Item_15104,Item_12659,Item_4581
56475,Item_49705,Item_35361,Item_36767
56476,Item_41482,Item_30158,Item_17869
56477,Item_44318,Item_33776,Item_34918
56478,Item_34999,Item_47180,Item_15027
56479,Item_43120,Item_43332,Item_7242
56480,Item_38422,Item_19810,Item_7836
56481,Item_43455,Item_4225,Item_23870
56482,Item_17029,Item_33819,Item_46735
56483,Item_44141,Item_30260,Item_25758
56484,Item_30713,Item_40202,Item_885
56485,Item_9293,Item_3887,Item_7389
56486,Item_23269,Item_8369,Item_11225
56487,Item_511,Item_48636,Item_32963
56488,Item_47958,Item_1501,Item_2311
56489,Item_34544,Item_36423,Item_37687
56490,Item_46868,Item_47496,Item_14778
56491,Item_10578,Item_8251,Item_39388
56492,Item_1882,Item_17443,Item_18855
56493,Item_22605,Item_35127,Item_3192
56494,Item_22458,Item_46734,Item_37602
56495,Item_39914,Item_25312,Item_25248
56496,Item_521,Item_36192,Item_7581
56497,Item_20931,Item_7151,Item_39164
56498,Item_22315,Item_33715,Item_15842
56499,Item_4338,Item_47724,Item_9274
56500,Item_4361,Item_5706,Item_37209
56501,Item_12963,Item_195,Item_49035
56502,Item_17859,Item_37106,Item_27040
56503,Item_49597,Item_22379,Item_42360
56504,Item_2451,Item_8997,Item_27563
56505,Item_9380,Item_37725,Item_41798
56506,Item_38672,Item_29613,Item_2981
56507,Item_9829,Item_21391,Item_34021
56508,Item_39002,Item_40935,Item_7432
56509,Item_28611,Item_22022,Item_19589
56510,Item_47033,Item_28368,Item_26996
56511,Item_3305,Item_46951,Item_47517
56512,Item_9051,Item_20976,Item_34318
56513,Item_4779,Item_18210,Item_49735
56514,Item_5277,Item_44737,Item_46795
56515,Item_45340,Item_34286,Item_12671
56516,Item_15193,Item_44964,Item_23331
56517,Item_49992,Item_36393,Item_16764
56518,Item_38600,Item_43621,Item_17660
56519,Item_28835,Item_17667,Item_27095
56520,Item_23703,Item_16660,Item_5137
56521,Item_16589,Item_16684,Item_47442
56522,Item_23769,Item_16761,Item_22722
56523,Item_212,Item_46018,Item_2868
56524,Item_25739,Item_2971,Item_21066
56525,Item_34902,Item_17720,Item_46194
56526,Item_29066,Item_37986,Item_25824
56527,Item_41705,Item_6009,Item_42982
56528,Item_8413,Item_24205,Item_43930
56529,Item_28408,Item_49032,Item_39181
56530,Item_27541,Item_17347,Item_47873
56531,Item_12295,Item_8078,Item_39831
56532,Item_38672,Item_11948,Item_22926
56533,Item_3016,Item_37583,Item_13773
56534,Item_5430,Item_2893,Item_20531
56535,Item_254,Item_2798,Item_34783
56536,Item_35863,Item_33534,Item_16557
56537,Item_19318,Item_49988,Item_8350
56538,Item_3638,Item_10856,Item_2495
56539,Item_25189,Item_44872,Item_33960
56540,Item_444,Item_34244,Item_5949
56541,Item_12178,Item_35917,Item_42844
56542,Item_41650,Item_6509,Item_12010
56543,Item_8440,Item_20502,Item_39612
56544,Item_44506,Item_11688,Item_37045
56545,Item_25446,Item_43723,Item_26183
56546,Item_4638,Item_36098,Item_24686
56547,Item_49247,Item_32924,Item_49524
56548,Item_36254,Item_16118,Item_36516
56549,Item_31693,Item_7894,Item_38752
56550,Item_7656,Item_20238,Item_16780
56551,Item_27395,Item_10728,Item_45823
56552,Item_7874,Item_23611,Item_3421
56553,Item_15451,Item_12520,Item_33848
56554,Item_40982,Item_11453,Item_16416
56555,Item_26058,Item_48744,Item_17716
56556,Item_20571,Item_44672,Item_8131
56557,Item_33430,Item_32239,Item_15546
56558,Item_11915,Item_39627,Item_37904
56559,Item_37854,Item_5931,Item_3280
56560,Item_49364,Item_27626,Item_16941
56561,Item_37159,Item_42948,Item_9486
56562,Item_43265,Item_24604,Item_47920
56563,Item_37063,Item_38687,Item_4845
56564,Item_33746,Item_14108,Item_33516
56565,Item_8079,Item_1661,Item_29463
56566,Item_22636,Item_30177,Item_5836
56567,Item_25846,Item_5179,Item_9071
56568,Item_32433,Item_8165,Item_6518
56569,Item_13144,Item_34745,Item_18967
56570,Item_17255,Item_6099,Item_33846
56571,Item_19386,Item_23255,Item_173
56572,Item_32271,Item_8570,Item_8868
56573,Item_36579,Item_22264,Item_28417
56574,Item_4636,Item_41655,Item_8674
56575,Item_27743,Item_2934,Item_39065
56576,Item_2916,Item_15115,Item_4118
56577,Item_22469,Item_46596,Item_11012
56578,Item_30345,Item_44796,Item_44177
56579,Item_13043,Item_46511,Item_5746
56580,Item_43134,Item_39010,Item_25912
56581,Item_8343,Item_3423,Item_40129
56582,Item_3079,Item_16780,Item_6122
56583,Item_39767,Item_3539,Item_7936
56584,Item_40830,Item_25083,Item_31908
56585,Item_27046,Item_48453,Item_7178
56586,Item_45359,Item_12229,Item_17606
56587,Item_15864,Item_1926,Item_31627
56588,Item_10447,Item_49239,Item_6277
56589,Item_15722,Item_38820,Item_16111
56590,Item_32489,Item_24378,Item_7549
56591,Item_811,Item_36623,Item_29219
56592,Item_514,Item_29661,Item_14038
56593,Item_41076,Item_20852,Item_10535
56594,Item_32404,Item_22587,Item_20390
56595,Item_26182,Item_12544,Item_48699
56596,Item_47404,Item_23534,Item_28746
56597,Item_9952,Item_1364,Item_15054
56598,Item_21525,Item_30271,Item_18867
56599,Item_25827,Item_7257,Item_23405
56600,Item_16208,Item_46741,Item_27727
56601,Item_5446,Item_34737,Item_31757
56602,Item_7179,Item_19750,Item_39400
56603,Item_13614,Item_18891,Item_28802
56604,Item_44770,Item_48178,Item_36256
56605,Item_25647,Item_37853,Item_47758
56606,Item_13847,Item_14829,Item_18347
56607,Item_2128,Item_43628,Item_9475
56608,Item_24346,Item_22666,Item_43811
56609,Item_32691,Item_43174,Item_24930
56610,Item_548,Item_24985,Item_15860
56611,Item_33690,Item_1756,Item_11115
56612,Item_24018,Item_20113,Item_5401
56613,Item_43355,Item_13641,Item_36615
56614,Item_2482,Item_36936,Item_26635
56615,Item_2511,Item_38557,Item_39080
56616,Item_27828,Item_44625,Item_46611
56617,Item_11888,Item_10401,Item_42270
56618,Item_8086,Item_13029,Item_39466
56619,Item_7995,Item_12994,Item_38903
56620,Item_8975,Item_35123,Item_23292
56621,Item_25625,Item_38388,Item_45098
56622,Item_13725,Item_3883,Item_821
56623,Item_31532,Item_38648,Item_28805
56624,Item_28632,Item_20218,Item_16867
56625,Item_44909,Item_38146,Item_9144
56626,Item_35121,Item_9743,Item_25284
56627,Item_36198,Item_38356,Item_46244
56628,Item_4727,Item_26895,Item_47543
56629,Item_17101,Item_6112,Item_35333
56630,Item_1731,Item_15292,Item_12849
56631,Item_27039,Item_29743,Item_1001
56632,Item_14867,Item_3052,Item_21614
56633,Item_43408,Item_32107,Item_5403
56634,Item_43215,Item_25218,Item_27005
56635,Item_864,Item_46403,Item_33565
56636,Item_44703,Item_21420,Item_37422
56637,Item_1860,Item_48362,Item_46339
56638,Item_1238,Item_7427,Item_39314
56639,Item_18851,Item_21823,Item_10691
56640,Item_28743,Item_35371,Item_16996
56641,Item_36510,Item_43741,Item_27252
56642,Item_46020,Item_9900,Item_21350
56643,Item_34553,Item_21695,Item_395
56644,Item_22209,Item_5256,Item_25994
56645,Item_35035,Item_49840,Item_44926
56646,Item_52,Item_12428,Item_6377
56647,Item_30227,Item_12555,Item_20020
56648,Item_25226,Item_33016,Item_3782
56649,Item_45905,Item_8743,Item_42963
56650,Item_37595,Item_29187,Item_14127
56651,Item_19656,Item_28664,Item_11677
56652,Item_4336,Item_35208,Item_6862
56653,Item_47815,Item_9614,Item_15866
56654,Item_16672,Item_14789,Item_38018
56655,Item_32237,Item_44039,Item_47739
56656,Item_18589,Item_6001,Item_21579
56657,Item_33166,Item_3934,Item_10729
56658,Item_22648,Item_49679,Item_38259
56659,Item_20885,Item_45764,Item_19250
56660,Item_6094,Item_5216,Item_3889
56661,Item_14333,Item_29226,Item_27364
56662,Item_22853,Item_28136,Item_8971
56663,Item_18905,Item_49983,Item_45710
56664,Item_9512,Item_12309,Item_47795
56665,Item_49945,Item_10519,Item_25087
56666,Item_22206,Item_28190,Item_2031
56667,Item_15550,Item_4349,Item_9593
56668,Item_17487,Item_32334,Item_42347
56669,Item_13768,Item_45623,Item_8051
56670,Item_35954,Item_1805,Item_9443
56671,Item_14879,Item_3521,Item_17084
56672,Item_23960,Item_29585,Item_18736
56673,Item_41630,Item_26214,Item_44512
56674,Item_22679,Item_10048,Item_26225
56675,Item_31020,Item_26753,Item_35922
56676,Item_548,Item_38963,Item_42625
56677,Item_27723,Item_39589,Item_13895
56678,Item_6127,Item_48607,Item_3575
56679,Item_36844,Item_42130,Item_5379
56680,Item_20773,Item_28756,Item_10045
56681,Item_18550,Item_41676,Item_5119
56682,Item_9203,Item_15779,Item_35817
56683,Item_5860,Item_33100,Item_30586
56684,Item_16551,Item_18334,Item_40083
56685,Item_2504,Item_47408,Item_28186
56686,Item_38432,Item_2413,Item_33933
56687,Item_25191,Item_2907,Item_16420
56688,Item_36091,Item_4707,Item_44737
56689,Item_14629,Item_14564,Item_49000
56690,Item_29772,Item_29141,Item_5227
56691,Item_36610,Item_28939,Item_11693
56692,Item_24943,Item_5161,Item_34439
56693,Item_905,Item_9988,Item_35032
56694,Item_2268,Item_15077,Item_18422
56695,Item_35370,Item_18241,Item_20750
56696,Item_44006,Item_40653,Item_10695
56697,Item_41060,Item_737,Item_28499
56698,Item_39427,Item_33768,Item_8754
56699,Item_44277,Item_34079,Item_16257
56700,Item_45841,Item_41477,Item_11093
56701,Item_25346,Item_4968,Item_10851
56702,Item_49272,Item_12412,Item_7803
56703,Item_22333,Item_27201,Item_41544
56704,Item_24903,Item_9357,Item_18380
56705,Item_27462,Item_997,Item_44466
56706,Item_17512,Item_38935,Item_6706
56707,Item_7271,Item_11605,Item_33363
56708,Item_31174,Item_49264,Item_1386
56709,Item_19553,Item_167,Item_35242
56710,Item_26594,Item_16204,Item_43511
56711,Item_11637,Item_40114,Item_15996
56712,Item_11495,Item_34598,Item_35219
56713,Item_20922,Item_43301,Item_12441
56714,Item_34627,Item_42712,Item_9811
56715,Item_40052,Item_7946,Item_33561
56716,Item_42558,Item_30249,Item_2260
56717,Item_1910,Item_34157,Item_9464
56718,Item_18650,Item_23930,Item_8892
56719,Item_36609,Item_22683,Item_32605
56720,Item_13482,Item_41462,Item_16775
56721,Item_10466,Item_7476,Item_381
56722,Item_12399,Item_13399,Item_36255
56723,Item_17875,Item_42436,Item_32095
56724,Item_34472,Item_8480,Item_16902
56725,Item_9327,Item_21062,Item_33482
56726,Item_49675,Item_49938,Item_48887
56727,Item_44009,Item_22255,Item_42344
56728,Item_22019,Item_15098,Item_20954
56729,Item_46889,Item_8981,Item_44369
